Time:128Hz,Epoch,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,Reference,Reference,Event Id,Event Date,Event Duration
705.7812500000,0,6779.1025390625,4068.9743652344,681.1538085938,3903.7180175781,1278.5897216797,4900.3847656250,3672.9487304688,7925.5126953125,7199.8715820313,382.9486999512,777.3076782227,7898.0771484375,6099.7436523438,6950.0000000000,6312.4360351563,4204.3588867188,,,
705.7890625000,0,704.3589477539,173.3333282471,3653.8461914063,8021.1538085938,2782.8205566406,4159.4873046875,375.6410217285,247.4358825684,392.1794738770,4910.1284179688,956.4102783203,6322.1796875000,7261.5385742188,2653.4614257813,2160.1281738281,283.5897216797,,,
705.7968750000,0,7356.6665039063,2846.7949218750,2440.2563476563,7324.6152343750,5898.0771484375,647.8204956055,3264.7436523438,3506.0256347656,2029.7435302734,2421.4101562500,6638.7177734375,6260.3847656250,7293.4614257813,2403.2050781250,1119.4871826172,130.5128173828,,,
705.8046875000,0,1576.9230957031,5930.7690429688,2536.7949218750,7332.4360351563,1585.0000000000,7751.4101562500,5584.7436523438,5363.9741210938,4181.6665039063,6240.2563476563,2008.9743652344,4225.6411132813,1220.0000000000,6915.5126953125,3832.3076171875,5063.9741210938,,,
705.8125000000,0,624.8717651367,3945.7692871094,2070.6411132813,2280.5126953125,4526.6665039063,1652.0512695313,2501.5385742188,4754.2309570313,7598.8461914063,1699.3590087891,1543.0769042969,6850.0000000000,2728.2050781250,3674.7436523438,985.6409912109,6888.8461914063,,,
705.8203125000,0,4980.2563476563,2298.3332519531,4171.7949218750,2901.1538085938,5771.1538085938,4558.2050781250,460.3846130371,5593.0771484375,4179.2309570313,5046.1538085938,7736.7949218750,6401.2822265625,341.2820434570,1144.3590087891,6472.8203125000,3160.3845214844,,,
705.8281250000,0,7324.7436523438,2090.5126953125,3036.9230957031,3868.4614257813,1145.8974609375,2455.2563476563,7678.0771484375,5741.9228515625,1135.1281738281,7540.3847656250,4178.7177734375,5768.8461914063,1902.9487304688,998.5897216797,2763.4614257813,7868.2050781250,,,
705.8359375000,0,1792.0512695313,4320.3847656250,3338.9743652344,4978.8461914063,5613.8461914063,35.7692222595,6502.1796875000,391.1538391113,1099.7435302734,8126.2822265625,2279.7436523438,7291.5385742188,7887.0512695313,6346.9228515625,3701.2819824219,7593.0771484375,,,
705.8437500000,0,4619.2309570313,1959.8718261719,285.0000000000,1293.8461914063,5006.6665039063,7497.8203125000,7885.8974609375,400.6410217285,3225.5129394531,4968.7177734375,1179.3590087891,2216.6667480469,6630.5126953125,7257.0512695313,5272.4360351563,2748.3332519531,,,
705.8515625000,0,5656.1538085938,1908.7178955078,48.4615287781,369.7435913086,8128.5898437500,6546.1538085938,1173.4615478516,1277.5640869141,2691.2819824219,6756.2822265625,1572.6922607422,5923.9741210938,4.4871706963,1647.3077392578,4564.8715820313,3169.7436523438,,,
705.8593750000,0,7766.1538085938,1086.4102783203,3503.9743652344,3400.5129394531,7709.8715820313,7909.7436523438,6914.4873046875,8115.1284179688,781.6666870117,6171.4101562500,4159.4873046875,4135.0000000000,3905.3845214844,5966.5385742188,4829.2309570313,6536.7949218750,,,
705.8671875000,0,5478.3334960938,1366.1538085938,4259.7436523438,6904.2309570313,799.3589477539,5294.3588867188,1163.4615478516,6130.0000000000,4433.4614257813,3762.0512695313,2694.8718261719,6055.5126953125,2099.3588867188,1857.6922607422,4351.6665039063,5987.0512695313,,,
705.8750000000,0,2201.4101562500,3051.2819824219,1661.0256347656,1300.5128173828,7345.8974609375,3089.1025390625,2436.7949218750,2401.5385742188,7446.0258789063,1562.1794433594,18.8461456299,1315.2563476563,1719.1025390625,4438.4614257813,3967.8205566406,3336.6667480469,,,
705.8828125000,0,6641.4101562500,1110.5128173828,7027.1796875000,7294.1025390625,8217.5644531250,1380.8974609375,4113.9741210938,1149.2307128906,2414.6154785156,5964.7436523438,6067.0512695313,3066.0256347656,5046.5385742188,4945.3847656250,7970.1284179688,7108.7177734375,,,
705.8906250000,0,5552.8203125000,3126.1538085938,8000.7690429688,1348.9743652344,3650.2563476563,235.1281890869,6309.6152343750,5629.8715820313,2559.3588867188,6555.1284179688,7429.3588867188,3543.3332519531,108.0769119263,1834.2307128906,3172.5642089844,962.9487304688,,,
705.8984375000,0,1449.7435302734,1376.6666259766,109.1025543213,8218.0771484375,5643.2050781250,7533.7177734375,3259.6154785156,4648.2050781250,7069.6152343750,5966.4101562500,3186.7949218750,1184.2307128906,7803.2050781250,5553.7177734375,5657.1796875000,5912.0512695313,,,
705.9062500000,0,6928.4614257813,5227.5639648438,6362.8203125000,4011.7949218750,7621.1538085938,2888.7180175781,7296.5385742188,3416.5385742188,4866.1538085938,4712.5639648438,7002.6923828125,502.5640869141,730.0000000000,1646.5384521484,7293.7177734375,1897.1794433594,,,
705.9140625000,0,4411.4101562500,6043.0771484375,2842.3076171875,6995.0000000000,4468.4614257813,5341.7949218750,3809.4870605469,6905.6411132813,5509.8715820313,4536.7949218750,6856.4101562500,7180.3847656250,3912.6923828125,7392.8203125000,6175.0000000000,7687.4360351563,,,
705.9218750000,0,1819.3590087891,3381.5385742188,6514.2309570313,1306.2821044922,1459.4871826172,1196.9230957031,3029.7436523438,5336.9228515625,584.2307739258,7407.9487304688,7188.2050781250,2951.0256347656,7821.2822265625,2696.2819824219,2930.7692871094,7991.4101562500,,,
705.9296875000,0,4844.8715820313,3922.4357910156,3846.2819824219,5650.8974609375,1538.7178955078,7466.2822265625,3726.5385742188,5535.1284179688,8191.4101562500,878.3333129883,7706.1538085938,2501.6667480469,1518.0769042969,8362.1796875000,2220.1281738281,5768.8461914063,,,
705.9375000000,0,7582.0512695313,2252.5642089844,3442.8205566406,5002.6923828125,4912.0512695313,5765.6411132813,931.9230957031,1062.4359130859,1958.7178955078,472.0512695313,5073.7177734375,1797.8205566406,1724.6153564453,5700.0000000000,719.7435913086,2863.3332519531,,,
705.9453125000,0,8293.4619140625,1354.7435302734,3106.7949218750,1218.9743652344,2762.5642089844,7676.6665039063,5602.8203125000,1840.0000000000,6975.1284179688,7531.2822265625,5190.3847656250,2852.5642089844,7596.4101562500,2014.8718261719,6660.7690429688,1483.3333740234,,,
705.9531250000,0,39.7435798645,3073.4614257813,3812.0512695313,6291.0258789063,5539.1025390625,6566.7949218750,2657.4357910156,7705.1284179688,508.7179260254,7300.8974609375,7331.5385742188,2889.8718261719,1070.0000000000,3352.5642089844,4324.2309570313,2816.7949218750,,,
705.9609375000,0,2125.2563476563,1029.6153564453,5772.6923828125,4700.5126953125,4622.9487304688,2063.5898437500,1995.0000000000,5990.2563476563,1386.6666259766,132.3076782227,6903.7177734375,7462.1796875000,355.1282043457,370.3846130371,5156.4101562500,1302.8205566406,,,
705.9687500000,0,3670.8974609375,3548.7180175781,4163.0771484375,8170.2563476563,2114.8718261719,6425.3847656250,700.7692260742,3270.7692871094,7823.8461914063,6920.5126953125,3668.7180175781,7534.1025390625,8363.7177734375,4815.5126953125,6789.8715820313,3761.0256347656,,,
705.9765625000,0,5514.4873046875,5637.4360351563,3138.2050781250,7840.0000000000,5168.4614257813,7056.7949218750,5608.9741210938,4736.4101562500,4450.5126953125,5225.6411132813,6137.8203125000,6068.0771484375,5913.7177734375,4578.9741210938,3786.5385742188,6643.5898437500,,,
705.9843750000,0,5232.4360351563,4214.3588867188,1720.5128173828,6946.1538085938,2380.6411132813,2762.3076171875,7757.8203125000,951.6666870117,7950.3847656250,8071.1538085938,8359.6152343750,4395.3847656250,829.1025390625,1368.4615478516,686.9230957031,7544.1025390625,,,
705.9921875000,0,4097.3076171875,4643.2050781250,2286.9230957031,3936.0256347656,5724.1025390625,7377.5639648438,5743.4614257813,6566.4101562500,7660.7690429688,1807.0512695313,3573.5898437500,5653.0771484375,4410.8974609375,893.9743652344,4665.3847656250,3760.7692871094,,,
706.0000000000,0,2053.3332519531,6877.6923828125,444.3589782715,787.6923217773,8278.0771484375,767.8204956055,5839.1025390625,1406.7949218750,427.0512695313,6522.4360351563,4292.5639648438,5720.2563476563,914.1025390625,2575.2563476563,116.6666564941,4838.3334960938,,,
706.0078125000,0,7846.6665039063,1705.1281738281,6729.1025390625,3548.7180175781,8341.1542968750,892.6923217773,396.1538391113,5157.8203125000,3452.3076171875,7005.2563476563,6291.2822265625,6583.3334960938,1535.5128173828,1319.4871826172,5893.7177734375,5356.7949218750,,,
706.0156250000,0,2735.6411132813,3973.7180175781,5546.7949218750,8087.9487304688,59.9999923706,7661.4101562500,6483.4614257813,3940.2563476563,2206.9230957031,8009.1025390625,5602.6923828125,5594.4873046875,5106.6665039063,4324.1025390625,438.5897216797,2137.6923828125,,,
706.0234375000,0,2958.7180175781,3975.3845214844,3845.7692871094,3557.6923828125,2131.1538085938,7105.5126953125,4218.2050781250,4543.9741210938,17.4358882904,2181.1538085938,266.2820434570,6808.5898437500,4117.0512695313,2757.3076171875,6988.3334960938,3119.4870605469,,,
706.0312500000,0,7607.9487304688,3294.4870605469,6426.5385742188,3824.7436523438,2351.7949218750,1147.4359130859,480.6410217285,3164.3588867188,3808.7180175781,5668.8461914063,7820.6411132813,8213.9746093750,4989.1025390625,5496.1538085938,1465.1281738281,5642.0512695313,,,
706.0390625000,0,5910.2563476563,1456.1538085938,8208.8457031250,4749.6152343750,6189.4873046875,1541.7949218750,3930.8974609375,4969.4873046875,6988.0771484375,147.3076782227,1976.9230957031,5255.5126953125,1763.4615478516,1585.6409912109,5221.9228515625,4497.1796875000,,,
706.0468750000,0,1549.1025390625,848.8461303711,4203.8461914063,6220.7690429688,5703.4614257813,5796.7949218750,5841.0258789063,2438.9743652344,6216.4101562500,701.0256347656,286.0256347656,799.8717651367,4644.1025390625,5569.8715820313,452.0512695313,411.4102478027,,,
706.0546875000,0,6414.4873046875,4496.4101562500,4305.8974609375,7132.8203125000,3466.5385742188,1302.0512695313,4854.4873046875,2314.4870605469,97.0512695313,2391.5385742188,8025.0000000000,301.7948608398,4165.7690429688,3175.7692871094,7160.0000000000,6075.2563476563,,,
706.0625000000,0,4004.2307128906,2160.7692871094,1543.9743652344,3522.9487304688,6595.1284179688,2700.3845214844,8263.7177734375,6761.1538085938,8236.7949218750,7615.2563476563,1967.4359130859,5077.3076171875,2891.1538085938,737.3076782227,1588.2050781250,7064.6152343750,,,
706.0703125000,0,502.3076782227,3578.9743652344,80.3846054077,3971.6667480469,5719.8715820313,8078.0771484375,3438.5898437500,1618.4615478516,280.0000000000,7915.5126953125,2619.8718261719,1933.3333740234,1747.1794433594,707.3076782227,5679.4873046875,2508.0769042969,,,
706.0781250000,0,6701.6665039063,4751.9228515625,469.3589782715,3867.6923828125,6222.1796875000,3724.2307128906,5417.3076171875,2399.3588867188,7037.1796875000,5112.9487304688,5160.2563476563,4398.8461914063,1801.0256347656,158.8461456299,3866.9230957031,964.3589477539,,,
706.0859375000,0,206.2820434570,4118.7177734375,2609.2307128906,3617.5642089844,167.4358825684,5385.8974609375,4917.4360351563,394.3589782715,3558.8461914063,3890.1281738281,6588.7177734375,1535.1281738281,6803.2050781250,4925.0000000000,1449.8718261719,5300.0000000000,,,
706.0937500000,0,610.7692260742,2778.7180175781,6255.0000000000,2366.6667480469,4890.6411132813,4190.1284179688,4731.0258789063,3314.1025390625,4073.5898437500,670.2564086914,2095.6411132813,8330.2568359375,3902.6923828125,8258.0771484375,7048.9741210938,1429.8718261719,,,
706.1015625000,0,8168.0771484375,6769.3588867188,2244.6154785156,495.3846130371,3942.3076171875,749.2307739258,1389.3590087891,5624.1025390625,5252.9487304688,3936.0256347656,3127.9487304688,6165.2563476563,4007.4357910156,1034.4871826172,8175.6411132813,6271.2822265625,,,
706.1093750000,0,3685.6411132813,4371.7949218750,2062.5642089844,172.6923065186,2742.9487304688,5084.2309570313,3921.2819824219,3326.5385742188,5295.8974609375,6761.4101562500,190.1281890869,7728.3334960938,2485.8974609375,1864.1025390625,5086.6665039063,2891.4101562500,,,
706.1171875000,0,5681.6665039063,6494.2309570313,5395.7690429688,6663.9741210938,5780.0000000000,6240.7690429688,6976.5385742188,3956.4101562500,8349.6152343750,4771.0258789063,1147.9487304688,3326.0256347656,2923.8461914063,909.6153564453,2799.2307128906,5281.2822265625,,,
706.1250000000,0,4577.4360351563,1561.0256347656,4426.5385742188,4122.3076171875,7667.1796875000,6609.7436523438,3079.7436523438,8170.6411132813,5650.5126953125,8368.3330078125,1070.0000000000,629.1025390625,1253.0769042969,4939.7436523438,3510.5129394531,8240.8974609375,,,
706.1328125000,0,1820.5128173828,2268.4614257813,2945.1281738281,1298.5897216797,6017.3076171875,2154.4870605469,1286.5384521484,3552.4357910156,5856.0258789063,5798.5898437500,3541.2819824219,1531.9230957031,5872.5639648438,307.4358825684,4045.3845214844,723.7179565430,,,
706.1406250000,0,906.6666870117,3524.4870605469,4472.0512695313,4740.7690429688,6595.2563476563,7043.2050781250,6454.7436523438,6535.7690429688,1723.4615478516,5761.7949218750,4110.5126953125,688.2051391602,6149.4873046875,1434.4871826172,6815.5126953125,845.8973999023,,,
706.1484375000,0,4903.5898437500,7250.0000000000,1698.7178955078,7199.6152343750,229.8717803955,2908.9743652344,3932.4357910156,8151.4101562500,3998.2050781250,8064.2309570313,3001.4101562500,2629.3588867188,2541.2819824219,7916.7949218750,8212.0517578125,6252.9487304688,,,
706.1562500000,0,259.3589782715,6654.1025390625,3636.6667480469,7258.0771484375,1244.4871826172,2022.0512695313,7975.1284179688,897.5640869141,6279.4873046875,802.5640869141,2203.7180175781,2031.9230957031,1805.2563476563,2049.8718261719,6776.9228515625,7474.7436523438,,,
706.1640625000,0,6892.4360351563,1317.6922607422,6726.7949218750,3294.4870605469,1663.4615478516,8033.2050781250,4712.0512695313,445.8974304199,5514.4873046875,4586.4101562500,1439.4871826172,7750.7690429688,1666.9230957031,3126.7949218750,3442.0512695313,6479.6152343750,,,
706.1718750000,0,4549.1025390625,7558.9746093750,5137.0512695313,12.3076829910,2297.1794433594,865.6409912109,2710.8974609375,2922.9487304688,6007.1796875000,6767.4360351563,191.5384521484,5455.3847656250,4165.6411132813,5418.2050781250,2296.6667480469,2132.6923828125,,,
706.1796875000,0,795.2564086914,3497.0512695313,1783.8461914063,190.7692260742,8221.6669921875,7453.9746093750,3696.2819824219,4306.4101562500,6254.2309570313,277.1794738770,1177.3077392578,7740.8974609375,3053.5898437500,6178.2050781250,6613.3334960938,31.0256328583,,,
706.1875000000,0,2683.2050781250,648.5897216797,3024.7436523438,1782.6922607422,5131.0258789063,2642.9487304688,87.6922988892,3809.2307128906,5837.9487304688,2341.5385742188,5986.5385742188,305.2564086914,6620.0000000000,5679.1025390625,7710.8974609375,234.3589630127,,,
706.1953125000,0,4451.7949218750,3266.1538085938,5646.6665039063,4005.6411132813,831.1538085938,5790.3847656250,6612.5639648438,3392.5642089844,6643.5898437500,7611.9228515625,2275.0000000000,1892.3077392578,4670.8974609375,8287.1796875000,786.7948608398,5937.4360351563,,,
706.2031250000,0,7378.9746093750,6949.6152343750,2791.0256347656,1252.5640869141,453.9743652344,5091.0258789063,5945.1284179688,84.1025543213,2754.8718261719,5686.0258789063,3834.4870605469,6684.8715820313,1502.6922607422,7615.2563476563,7002.3076171875,8096.0258789063,,,
706.2109375000,0,3949.6154785156,2178.9743652344,5159.8715820313,2887.5642089844,77.6922988892,2716.6667480469,2391.2819824219,3429.3588867188,2337.6923828125,2544.7436523438,2744.1025390625,7109.1025390625,197.8205108643,2215.3845214844,2741.5385742188,7910.3847656250,,,
706.2187500000,0,4944.1025390625,2015.3846435547,4422.5639648438,7451.2822265625,509.8717956543,1538.2050781250,4031.9230957031,4432.4360351563,5245.2563476563,2440.7692871094,7844.2309570313,801.2820434570,6427.3076171875,4216.6665039063,5771.5385742188,7211.2822265625,,,
706.2265625000,0,5532.0512695313,2120.7692871094,2749.7436523438,1271.6666259766,2905.8974609375,3678.4614257813,891.9230957031,4280.2563476563,4631.5385742188,3.2051191330,3422.3076171875,2629.8718261719,7764.3588867188,7127.5639648438,6782.9487304688,47.5640945435,,,
706.2343750000,0,5666.9228515625,914.8717651367,3582.1794433594,4198.9741210938,7338.0771484375,175.7692260742,1006.7948608398,4620.6411132813,2680.0000000000,4539.1025390625,8376.7949218750,5271.6665039063,3434.1025390625,7374.2309570313,1981.4102783203,8050.1284179688,,,
706.2421875000,0,8272.8203125000,6217.6923828125,1935.3846435547,8277.6923828125,189.6153717041,8235.5126953125,1605.6409912109,5007.0512695313,6125.8974609375,5549.1025390625,4420.5126953125,18.2051200867,6584.4873046875,6629.3588867188,7791.9228515625,2527.3076171875,,,
706.2500000000,0,2421.9230957031,689.4871826172,2087.9487304688,7922.8203125000,2953.7180175781,680.8973999023,472.0512695313,7028.2050781250,974.7435913086,2534.6154785156,1184.4871826172,5995.8974609375,7997.4360351563,225.7692260742,3228.7180175781,2040.2563476563,,,
706.2578125000,0,4306.0258789063,7805.1284179688,1121.4102783203,6566.2822265625,2072.5642089844,1520.3846435547,1242.5640869141,3858.5898437500,6914.1025390625,4696.1538085938,3005.2563476563,1924.7435302734,7439.2309570313,1537.5640869141,13.5897350311,8132.6923828125,,,
706.2656250000,0,3269.7436523438,4380.3847656250,1532.9487304688,1290.3846435547,294.8717956543,6169.7436523438,1799.8718261719,7444.3588867188,4813.9741210938,1030.7691650391,2652.0512695313,7963.9746093750,6688.8461914063,1744.6153564453,6342.6923828125,2543.4614257813,,,
706.2734375000,0,846.0256347656,5899.3588867188,1718.3333740234,6113.7177734375,566.6666870117,109.1025543213,8346.2822265625,2931.1538085938,5872.5639648438,1403.4615478516,7803.2050781250,2154.7436523438,1101.0256347656,4062.4357910156,4445.6411132813,3211.6667480469,,,
